Year,Measure Type,Leading 10 Ranking,Measure,Group,Subgroup,Estimate Type,Estimate,Standard Error,Lower 95% CI,Upper 95% CI,Reliable
2016,By reason for visit,3,3. Cough,By primary payment source,Medicare,Visit count,568000,90000,391000,744000,Yes
2016,By reason for visit,3,3. Cough,By primary payment source,Medicaid,Visit count,2487000,275000,1949000,3026000,Yes
2016,By reason for visit,3,3. Cough,By primary payment source,Uninsured,Visit count,372000,79000,218000,526000,Yes
2016,By reason for visit,3,3. Cough,By primary payment source,Other,Visit count,,,,,No
2016,By reason for visit,4,4. Shortness of breath,Total,All visits,Visit count,3444000,408000,2645000,4244000,Yes
2016,By reason for visit,4,4. Shortness of breath,By sex,Female,Visit count,1871000,212000,1455000,2286000,Yes
2016,By reason for visit,4,4. Shortness of breath,By sex,Male,Visit count,1573000,288000,1009000,2138000,Yes
2016,By reason for visit,4,4. Shortness of breath,By age,0-17 years old,Visit count,219000,52000,118000,320000,Yes
2016,By reason for visit,4,4. Shortness of breath,By age,18-44 years old,Visit count,706000,101000,509000,904000,Yes
2016,By reason for visit,4,4. Shortness of breath,By age,45-64 years old,Visit count,1219000,179000,868000,1570000,Yes
2016,By reason for visit,4,4. Shortness of breath,By age,65+ years old,Visit count,1300000,200000,907000,1693000,Yes
2016,By reason for visit,4,4. Shortness of breath,By race/ethnicity,Non-Hispanic white,Visit count,2394000,363000,1682000,3106000,Yes
2016,By reason for visit,4,4. Shortness of breath,By race/ethnicity,Non-Hispanic black,Visit count,695000,117000,466000,924000,Yes
2016,By reason for visit,4,4. Shortness of breath,By race/ethnicity,Hispanic,Visit count,296000,69000,162000,431000,Yes
2016,By reason for visit,4,4. Shortness of breath,By race/ethnicity,Non-Hispanic other,Visit count,,,,,No
2016,By reason for visit,4,4. Shortness of breath,By region,Northeast,Visit count,591000,124000,349000,833000,Yes
2016,By reason for visit,4,4. Shortness of breath,By region,Midwest,Visit count,,,,,No
2016,By reason for visit,4,4. Shortness of breath,By region,South,Visit count,1243000,222000,808000,1678000,Yes
2016,By reason for visit,4,4. Shortness of breath,By region,West,Visit count,740000,128000,488000,991000,Yes
2016,By reason for visit,4,4. Shortness of breath,By metropolitan statistical area (MSA),MSA,Visit count,2498000,247000,2014000,2982000,Yes
2016,By reason for visit,4,4. Shortness of breath,By metropolitan statistical area (MSA),Non-MSA,Visit count,,,,,No
2016,By reason for visit,4,4. Shortness of breath,By primary payment source,Private insurance,Visit count,630000,96000,441000,819000,Yes
2016,By reason for visit,4,4. Shortness of breath,By primary payment source,Medicare,Visit count,1363000,192000,986000,1740000,Yes
2016,By reason for visit,4,4. Shortness of breath,By primary payment source,Medicaid,Visit count,688000,126000,441000,935000,Yes
2016,By reason for visit,4,4. Shortness of breath,By primary payment source,Uninsured,Visit count,205000,51000,105000,304000,Yes
2016,By reason for visit,4,4. Shortness of breath,By primary payment source,Other,Visit count,,,,,No
2016,By reason for visit,5,5. Fever,Total,All visits,Visit count,5494000,628000,4263000,6725000,Yes
2016,By reason for visit,5,5. Fever,By sex,Female,Visit count,2837000,388000,2077000,3597000,Yes
2016,By reason for visit,5,5. Fever,By sex,Male,Visit count,2657000,291000,2087000,3227000,Yes
2016,By reason for visit,5,5. Fever,By age,0-17 years old,Visit count,4419000,588000,3265000,5572000,Yes
2016,By reason for visit,5,5. Fever,By age,18-44 years old,Visit count,559000,107000,350000,769000,Yes
2016,By reason for visit,5,5. Fever,By age,45-64 years old,Visit count,290000,64000,164000,415000,Yes
2016,By reason for visit,5,5. Fever,By age,65+ years old,Visit count,,,,,No
2016,By reason for visit,5,5. Fever,By race/ethnicity,Non-Hispanic white,Visit count,2387000,269000,1859000,2914000,Yes
2016,By reason for visit,5,5. Fever,By race/ethnicity,Non-Hispanic black,Visit count,1425000,227000,980000,1869000,Yes
2016,By reason for visit,5,5. Fever,By race/ethnicity,Hispanic,Visit count,1485000,291000,914000,2055000,Yes
2016,By reason for visit,5,5. Fever,By race/ethnicity,Non-Hispanic other,Visit count,198000,52000,96000,300000,Yes
2016,By reason for visit,5,5. Fever,By region,Northeast,Visit count,982000,227000,536000,1428000,Yes
2016,By reason for visit,5,5. Fever,By region,Midwest,Visit count,1085000,251000,593000,1576000,Yes
2016,By reason for visit,5,5. Fever,By region,South,Visit count,1890000,256000,1388000,2393000,Yes
2016,By reason for visit,5,5. Fever,By region,West,Visit count,,,,,No
2016,By reason for visit,5,5. Fever,By metropolitan statistical area (MSA),MSA,Visit count,4585000,589000,3431000,5739000,Yes
2016,By reason for visit,5,5. Fever,By metropolitan statistical area (MSA),Non-MSA,Visit count,909000,242000,434000,1384000,Yes
2016,By reason for visit,5,5. Fever,By primary payment source,Private insurance,Visit count,1100000,166000,775000,1425000,Yes
2016,By reason for visit,5,5. Fever,By primary payment source,Medicare,Visit count,231000,46000,141000,320000,Yes
2016,By reason for visit,5,5. Fever,By primary payment source,Medicaid,Visit count,2841000,343000,2169000,3513000,Yes
2016,By reason for visit,5,5. Fever,By primary payment source,Uninsured,Visit count,250000,65000,122000,378000,Yes
2016,By reason for visit,5,5. Fever,By primary payment source,Other,Visit count,,,,,No
2016,By reason for visit,6,"6. Headache, pain in head",Total,All visits,Visit count,4104000,359000,3401000,4806000,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By sex,Female,Visit count,2578000,251000,2087000,3070000,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By sex,Male,Visit count,1525000,168000,1197000,1854000,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By age,0-17 years old,Visit count,621000,110000,405000,837000,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By age,18-44 years old,Visit count,2020000,196000,1635000,2405000,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By age,45-64 years old,Visit count,1052000,138000,781000,1322000,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By age,65+ years old,Visit count,411000,76000,261000,560000,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By race/ethnicity,Non-Hispanic white,Visit count,2355000,228000,1909000,2802000,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By race/ethnicity,Non-Hispanic black,Visit count,957000,165000,633000,1280000,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By race/ethnicity,Hispanic,Visit count,720000,153000,420000,1020000,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By race/ethnicity,Non-Hispanic other,Visit count,,,,,No
2016,By reason for visit,6,"6. Headache, pain in head",By region,Northeast,Visit count,640000,138000,369000,911000,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By region,Midwest,Visit count,843000,103000,642000,1044000,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By region,South,Visit count,1418000,170000,1084000,1752000,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By region,West,Visit count,1203000,265000,684000,1721000,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By metropolitan statistical area (MSA),MSA,Visit count,3421000,353000,2728000,4114000,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By metropolitan statistical area (MSA),Non-MSA,Visit count,683000,114000,460000,905000,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By primary payment source,Private insurance,Visit count,1074000,132000,815000,1333000,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By primary payment source,Medicare,Visit count,495000,84000,331000,659000,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By primary payment source,Medicaid,Visit count,1459000,154000,1157000,1760000,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By primary payment source,Uninsured,Visit count,261000,61000,141000,380000,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By primary payment source,Other,Visit count,,,,,No
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",Total,All visits,Visit count,3513000,315000,2895000,4132000,Yes
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By sex,Female,Visit count,2008000,204000,1608000,2407000,Yes
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By sex,Male,Visit count,1506000,173000,1167000,1844000,Yes
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By age,0-17 years old,Visit count,,,,,No
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By age,18-44 years old,Visit count,1828000,202000,1431000,2225000,Yes
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By age,45-64 years old,Visit count,1146000,165000,823000,1470000,Yes
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By age,65+ years old,Visit count,309000,56000,199000,420000,Yes
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By race/ethnicity,Non-Hispanic white,Visit count,2334000,239000,1865000,2802000,Yes
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By race/ethnicity,Non-Hispanic black,Visit count,499000,82000,339000,659000,Yes
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By race/ethnicity,Hispanic,Visit count,572000,115000,346000,798000,Yes
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By race/ethnicity,Non-Hispanic other,Visit count,,,,,No
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By region,Northeast,Visit count,703000,144000,422000,985000,Yes
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By region,Midwest,Visit count,695000,117000,466000,923000,Yes
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By region,South,Visit count,1129000,165000,806000,1453000,Yes
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By region,West,Visit count,986000,195000,603000,1369000,Yes
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By metropolitan statistical area (MSA),MSA,Visit count,2931000,300000,2343000,3519000,Yes
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By metropolitan statistical area (MSA),Non-MSA,Visit count,583000,134000,319000,846000,Yes
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By primary payment source,Private insurance,Visit count,1090000,132000,832000,1348000,Yes
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By primary payment source,Medicare,Visit count,392000,75000,245000,540000,Yes
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By primary payment source,Medicaid,Visit count,1242000,182000,887000,1598000,Yes
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By primary payment source,Uninsured,Visit count,277000,62000,154000,399000,Yes
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By primary payment source,Other,Visit count,,,,,No
2016,By reason for visit,8,8. Back symptoms,Total,All visits,Visit count,3691000,359000,2988000,4395000,Yes
2016,By reason for visit,8,8. Back symptoms,By sex,Female,Visit count,1948000,208000,1539000,2356000,Yes
2016,By reason for visit,8,8. Back symptoms,By sex,Male,Visit count,1744000,201000,1350000,2137000,Yes
2016,By reason for visit,8,8. Back symptoms,By age,0-17 years old,Visit count,,,,,No
2016,By reason for visit,8,8. Back symptoms,By age,18-44 years old,Visit count,1748000,173000,1410000,2087000,Yes
2016,By reason for visit,8,8. Back symptoms,By age,45-64 years old,Visit count,1243000,178000,895000,1592000,Yes
2016,By reason for visit,8,8. Back symptoms,By age,65+ years old,Visit count,560000,109000,347000,773000,Yes
2016,By reason for visit,8,8. Back symptoms,By race/ethnicity,Non-Hispanic white,Visit count,2363000,285000,1805000,2922000,Yes
2016,By reason for visit,8,8. Back symptoms,By race/ethnicity,Non-Hispanic black,Visit count,603000,121000,366000,840000,Yes
2016,By reason for visit,8,8. Back symptoms,By race/ethnicity,Hispanic,Visit count,594000,115000,368000,820000,Yes
2016,By reason for visit,8,8. Back symptoms,By race/ethnicity,Non-Hispanic other,Visit count,,,,,No
2016,By reason for visit,8,8. Back symptoms,By region,Northeast,Visit count,457000,114000,234000,680000,Yes
2016,By reason for visit,8,8. Back symptoms,By region,Midwest,Visit count,580000,112000,361000,800000,Yes
2016,By reason for visit,8,8. Back symptoms,By region,South,Visit count,1599000,242000,1124000,2074000,Yes
2016,By reason for visit,8,8. Back symptoms,By region,West,Visit count,1056000,211000,641000,1470000,Yes
2016,By reason for visit,8,8. Back symptoms,By metropolitan statistical area (MSA),MSA,Visit count,2958000,338000,2296000,3620000,Yes
2016,By reason for visit,8,8. Back symptoms,By metropolitan statistical area (MSA),Non-MSA,Visit count,733000,217000,308000,1158000,Yes
2016,By reason for visit,8,8. Back symptoms,By primary payment source,Private insurance,Visit count,920000,128000,668000,1172000,Yes
2016,By reason for visit,8,8. Back symptoms,By primary payment source,Medicare,Visit count,659000,102000,459000,860000,Yes
2016,By reason for visit,8,8. Back symptoms,By primary payment source,Medicaid,Visit count,1101000,143000,821000,1381000,Yes
2016,By reason for visit,8,8. Back symptoms,By primary payment source,Uninsured,Visit count,581000,125000,336000,826000,Yes
2016,By reason for visit,8,8. Back symptoms,By primary payment source,Other,Visit count,,,,,No
2016,By reason for visit,9,9. Vomiting,Total,All visits,Visit count,2769000,274000,2231000,3306000,Yes
2016,By reason for visit,9,9. Vomiting,By sex,Female,Visit count,1609000,181000,1255000,1963000,Yes
